lon,lat,area,key
144.83,-37.73,Melbourne,144.83|-37.73
144.84,-37.73,Melbourne,144.84|-37.73
144.85,-37.73,Melbourne,144.85|-37.73
144.86,-37.73,Melbourne,144.86|-37.73
144.87,-37.73,Melbourne,144.87|-37.73
144.88,-37.73,Melbourne,144.88|-37.73
144.89,-37.73,Melbourne,144.89|-37.73
144.90,-37.73,Melbourne,144.90|-37.73
144.91,-37.73,Melbourne,144.91|-37.73
144.92,-37.73,Melbourne,144.92|-37.73
144.93,-37.73,Melbourne,144.93|-37.73
144.94,-37.73,Melbourne,144.94|-37.73
144.95,-37.73,Melbourne,144.95|-37.73
144.96,-37.73,Melbourne,144.96|-37.73
144.97,-37.73,Melbourne,144.97|-37.73
144.98,-37.73,Melbourne,144.98|-37.73
144.99,-37.73,Melbourne,144.99|-37.73
145.00,-37.73,Melbourne,145.00|-37.73
145.01,-37.73,Melbourne,145.01|-37.73
145.02,-37.73,Melbourne,145.02|-37.73
145.03,-37.73,Melbourne,145.03|-37.73
145.04,-37.73,Melbourne,145.04|-37.73
145.05,-37.73,Melbourne,145.05|-37.73
145.06,-37.73,Melbourne,145.06|-37.73
145.07,-37.73,Melbourne,145.07|-37.73
145.08,-37.73,Melbourne,145.08|-37.73
145.09,-37.73,Melbourne,145.09|-37.73
145.10,-37.73,Melbourne,145.10|-37.73
145.11,-37.73,Melbourne,145.11|-37.73
145.12,-37.73,Melbourne,145.12|-37.73
145.13,-37.73,Melbourne,145.13|-37.73
145.14,-37.73,Melbourne,145.14|-37.73
145.15,-37.73,Melbourne,145.15|-37.73
145.16,-37.73,Melbourne,145.16|-37.73
145.17,-37.73,Melbourne,145.17|-37.73
145.18,-37.73,Melbourne,145.18|-37.73
145.19,-37.73,Melbourne,145.19|-37.73
145.20,-37.73,Melbourne,145.20|-37.73
145.21,-37.73,Melbourne,145.21|-37.73
145.22,-37.73,Melbourne,145.22|-37.73
145.23,-37.73,Melbourne,145.23|-37.73
145.24,-37.73,Melbourne,145.24|-37.73
145.25,-37.73,Melbourne,145.25|-37.73
145.26,-37.73,Melbourne,145.26|-37.73
145.27,-37.73,Melbourne,145.27|-37.73
145.28,-37.73,Melbourne,145.28|-37.73
145.29,-37.73,Melbourne,145.29|-37.73
145.30,-37.73,Melbourne,145.30|-37.73
145.31,-37.73,Melbourne,145.31|-37.73
145.32,-37.73,Melbourne,145.32|-37.73
145.33,-37.73,Melbourne,145.33|-37.73
145.34,-37.73,Melbourne,145.34|-37.73
145.35,-37.73,Melbourne,145.35|-37.73
145.36,-37.73,Melbourne,145.36|-37.73
145.37,-37.73,Melbourne,145.37|-37.73
145.38,-37.73,Melbourne,145.38|-37.73
145.39,-37.73,Melbourne,145.39|-37.73
145.40,-37.73,Melbourne,145.40|-37.73
145.41,-37.73,Melbourne,145.41|-37.73
145.42,-37.73,Melbourne,145.42|-37.73
145.43,-37.73,Melbourne,145.43|-37.73
145.44,-37.73,Melbourne,145.44|-37.73
145.45,-37.73,Melbourne,145.45|-37.73
145.46,-37.73,Melbourne,145.46|-37.73
145.47,-37.73,Melbourne,145.47|-37.73
145.48,-37.73,Melbourne,145.48|-37.73
145.49,-37.73,Melbourne,145.49|-37.73
145.58,-37.73,Melbourne,145.58|-37.73
145.59,-37.73,Melbourne,145.59|-37.73
145.60,-37.73,Melbourne,145.60|-37.73
145.61,-37.73,Melbourne,145.61|-37.73
145.62,-37.73,Melbourne,145.62|-37.73
145.63,-37.73,Melbourne,145.63|-37.73
145.64,-37.73,Melbourne,145.64|-37.73
145.65,-37.73,Melbourne,145.65|-37.73
145.66,-37.73,Melbourne,145.66|-37.73
145.67,-37.73,Melbourne,145.67|-37.73
145.68,-37.73,Melbourne,145.68|-37.73
145.69,-37.73,Melbourne,145.69|-37.73
145.70,-37.73,Melbourne,145.70|-37.73
145.71,-37.73,Melbourne,145.71|-37.73
145.72,-37.73,Melbourne,145.72|-37.73
145.73,-37.73,Melbourne,145.73|-37.73
145.74,-37.73,Melbourne,145.74|-37.73
145.75,-37.73,Melbourne,145.75|-37.73
145.76,-37.73,Melbourne,145.76|-37.73
145.77,-37.73,Melbourne,145.77|-37.73
145.78,-37.73,Melbourne,145.78|-37.73
145.79,-37.73,Melbourne,145.79|-37.73
145.80,-37.73,Melbourne,145.80|-37.73
145.81,-37.73,Melbourne,145.81|-37.73
144.41,-37.72,Bacchus Marsh,144.41|-37.72
144.49,-37.72,Melton,144.49|-37.72
144.50,-37.72,Melton,144.50|-37.72
144.51,-37.72,Melton,144.51|-37.72
144.52,-37.72,Melton,144.52|-37.72
144.53,-37.72,Melton,144.53|-37.72
144.54,-37.72,Melton,144.54|-37.72
144.55,-37.72,Melton,144.55|-37.72
144.56,-37.72,Melton,144.56|-37.72
144.57,-37.72,Melton,144.57|-37.72
144.58,-37.72,Melton,144.58|-37.72
144.59,-37.72,Melton,144.59|-37.72
144.60,-37.72,Melton,144.60|-37.72
144.61,-37.72,Melton,144.61|-37.72
144.62,-37.72,Melbourne,144.62|-37.72
144.63,-37.72,Melbourne,144.63|-37.72
144.64,-37.72,Melbourne,144.64|-37.72
144.65,-37.72,Melbourne,144.65|-37.72
144.66,-37.72,Melbourne,144.66|-37.72
144.67,-37.72,Melbourne,144.67|-37.72
144.68,-37.72,Melbourne,144.68|-37.72
144.69,-37.72,Melbourne,144.69|-37.72
144.70,-37.72,Melbourne,144.70|-37.72
144.71,-37.72,Melbourne,144.71|-37.72
144.72,-37.72,Melbourne,144.72|-37.72
144.73,-37.72,Melbourne,144.73|-37.72
144.74,-37.72,Melbourne,144.74|-37.72
144.75,-37.72,Melbourne,144.75|-37.72
144.76,-37.72,Melbourne,144.76|-37.72
144.77,-37.72,Melbourne,144.77|-37.72
144.78,-37.72,Melbourne,144.78|-37.72
144.79,-37.72,Melbourne,144.79|-37.72
144.80,-37.72,Melbourne,144.80|-37.72
144.81,-37.72,Melbourne,144.81|-37.72
144.82,-37.72,Melbourne,144.82|-37.72
144.83,-37.72,Melbourne,144.83|-37.72
144.84,-37.72,Melbourne,144.84|-37.72
144.85,-37.72,Melbourne,144.85|-37.72
144.86,-37.72,Melbourne,144.86|-37.72
144.87,-37.72,Melbourne,144.87|-37.72
144.88,-37.72,Melbourne,144.88|-37.72
144.89,-37.72,Melbourne,144.89|-37.72
144.90,-37.72,Melbourne,144.90|-37.72
144.91,-37.72,Melbourne,144.91|-37.72
144.92,-37.72,Melbourne,144.92|-37.72
144.93,-37.72,Melbourne,144.93|-37.72
144.94,-37.72,Melbourne,144.94|-37.72
144.95,-37.72,Melbourne,144.95|-37.72
144.96,-37.72,Melbourne,144.96|-37.72
144.97,-37.72,Melbourne,144.97|-37.72
144.98,-37.72,Melbourne,144.98|-37.72
144.99,-37.72,Melbourne,144.99|-37.72
145.00,-37.72,Melbourne,145.00|-37.72
145.01,-37.72,Melbourne,145.01|-37.72
145.02,-37.72,Melbourne,145.02|-37.72
145.03,-37.72,Melbourne,145.03|-37.72
145.04,-37.72,Melbourne,145.04|-37.72
145.05,-37.72,Melbourne,145.05|-37.72
145.06,-37.72,Melbourne,145.06|-37.72
145.07,-37.72,Melbourne,145.07|-37.72
145.08,-37.72,Melbourne,145.08|-37.72
145.09,-37.72,Melbourne,145.09|-37.72
145.10,-37.72,Melbourne,145.10|-37.72
145.11,-37.72,Melbourne,145.11|-37.72
145.12,-37.72,Melbourne,145.12|-37.72
145.13,-37.72,Melbourne,145.13|-37.72
145.14,-37.72,Melbourne,145.14|-37.72
145.15,-37.72,Melbourne,145.15|-37.72
145.16,-37.72,Melbourne,145.16|-37.72
145.17,-37.72,Melbourne,145.17|-37.72
145.18,-37.72,Melbourne,145.18|-37.72
145.19,-37.72,Melbourne,145.19|-37.72
145.20,-37.72,Melbourne,145.20|-37.72
145.21,-37.72,Melbourne,145.21|-37.72
145.22,-37.72,Melbourne,145.22|-37.72
145.23,-37.72,Melbourne,145.23|-37.72
145.24,-37.72,Melbourne,145.24|-37.72
145.25,-37.72,Melbourne,145.25|-37.72
145.26,-37.72,Melbourne,145.26|-37.72
145.27,-37.72,Melbourne,145.27|-37.72
145.28,-37.72,Melbourne,145.28|-37.72
145.29,-37.72,Melbourne,145.29|-37.72
145.30,-37.72,Melbourne,145.30|-37.72
145.31,-37.72,Melbourne,145.31|-37.72
145.32,-37.72,Melbourne,145.32|-37.72
145.33,-37.72,Melbourne,145.33|-37.72
145.34,-37.72,Melbourne,145.34|-37.72
145.35,-37.72,Melbourne,145.35|-37.72
145.36,-37.72,Melbourne,145.36|-37.72
145.37,-37.72,Melbourne,145.37|-37.72
145.38,-37.72,Melbourne,145.38|-37.72
145.39,-37.72,Melbourne,145.39|-37.72
145.40,-37.72,Melbourne,145.40|-37.72
145.41,-37.72,Melbourne,145.41|-37.72
145.42,-37.72,Melbourne,145.42|-37.72
145.43,-37.72,Melbourne,145.43|-37.72
145.44,-37.72,Melbourne,145.44|-37.72
145.45,-37.72,Melbourne,145.45|-37.72
145.46,-37.72,Melbourne,145.46|-37.72
145.47,-37.72,Melbourne,145.47|-37.72
145.48,-37.72,Melbourne,145.48|-37.72
145.49,-37.72,Melbourne,145.49|-37.72
145.50,-37.72,Melbourne,145.50|-37.72
145.59,-37.72,Melbourne,145.59|-37.72
145.60,-37.72,Melbourne,145.60|-37.72
145.61,-37.72,Melbourne,145.61|-37.72
145.62,-37.72,Melbourne,145.62|-37.72
145.63,-37.72,Melbourne,145.63|-37.72
145.64,-37.72,Melbourne,145.64|-37.72
145.65,-37.72,Melbourne,145.65|-37.72
145.66,-37.72,Melbourne,145.66|-37.72
145.67,-37.72,Melbourne,145.67|-37.72
145.68,-37.72,Melbourne,145.68|-37.72
145.69,-37.72,Melbourne,145.69|-37.72
145.70,-37.72,Melbourne,145.70|-37.72
145.71,-37.72,Melbourne,145.71|-37.72
145.72,-37.72,Melbourne,145.72|-37.72
145.73,-37.72,Melbourne,145.73|-37.72
145.74,-37.72,Melbourne,145.74|-37.72
145.75,-37.72,Melbourne,145.75|-37.72
145.76,-37.72,Melbourne,145.76|-37.72
145.77,-37.72,Melbourne,145.77|-37.72
145.78,-37.72,Melbourne,145.78|-37.72
145.80,-37.72,Melbourne,145.80|-37.72
144.40,-37.71,Bacchus Marsh,144.40|-37.71
144.41,-37.71,Bacchus Marsh,144.41|-37.71
144.42,-37.71,Bacchus Marsh,144.42|-37.71
144.43,-37.71,Bacchus Marsh,144.43|-37.71
144.44,-37.71,Bacchus Marsh,144.44|-37.71
144.49,-37.71,Melton,144.49|-37.71
144.50,-37.71,Melton,144.50|-37.71
144.51,-37.71,Melton,144.51|-37.71
144.52,-37.71,Melton,144.52|-37.71
144.53,-37.71,Melton,144.53|-37.71
144.54,-37.71,Melton,144.54|-37.71
144.55,-37.71,Melton,144.55|-37.71
144.56,-37.71,Melton,144.56|-37.71
144.57,-37.71,Melton,144.57|-37.71
144.58,-37.71,Melton,144.58|-37.71
144.59,-37.71,Melton,144.59|-37.71
144.60,-37.71,Melton,144.60|-37.71
144.61,-37.71,Melton,144.61|-37.71
144.62,-37.71,Melbourne,144.62|-37.71
144.63,-37.71,Melbourne,144.63|-37.71
144.64,-37.71,Melbourne,144.64|-37.71
144.65,-37.71,Melbourne,144.65|-37.71
144.66,-37.71,Melbourne,144.66|-37.71
144.67,-37.71,Melbourne,144.67|-37.71
144.68,-37.71,Melbourne,144.68|-37.71
144.69,-37.71,Melbourne,144.69|-37.71
144.70,-37.71,Melbourne,144.70|-37.71
144.71,-37.71,Melbourne,144.71|-37.71
144.72,-37.71,Melbourne,144.72|-37.71
144.73,-37.71,Melbourne,144.73|-37.71
144.74,-37.71,Melbourne,144.74|-37.71
144.75,-37.71,Melbourne,144.75|-37.71
144.76,-37.71,Melbourne,144.76|-37.71
144.77,-37.71,Melbourne,144.77|-37.71
144.78,-37.71,Melbourne,144.78|-37.71
144.79,-37.71,Melbourne,144.79|-37.71
144.80,-37.71,Melbourne,144.80|-37.71
144.81,-37.71,Melbourne,144.81|-37.71
144.82,-37.71,Melbourne,144.82|-37.71
144.83,-37.71,Melbourne,144.83|-37.71
144.84,-37.71,Melbourne,144.84|-37.71
144.85,-37.71,Melbourne,144.85|-37.71
144.86,-37.71,Melbourne,144.86|-37.71
144.87,-37.71,Melbourne,144.87|-37.71
144.88,-37.71,Melbourne,144.88|-37.71
144.89,-37.71,Melbourne,144.89|-37.71
144.90,-37.71,Melbourne,144.90|-37.71
144.91,-37.71,Melbourne,144.91|-37.71
144.92,-37.71,Melbourne,144.92|-37.71
144.93,-37.71,Melbourne,144.93|-37.71
144.94,-37.71,Melbourne,144.94|-37.71
144.95,-37.71,Melbourne,144.95|-37.71
144.96,-37.71,Melbourne,144.96|-37.71
144.97,-37.71,Melbourne,144.97|-37.71
144.98,-37.71,Melbourne,144.98|-37.71
144.99,-37.71,Melbourne,144.99|-37.71
145.00,-37.71,Melbourne,145.00|-37.71
145.01,-37.71,Melbourne,145.01|-37.71
145.02,-37.71,Melbourne,145.02|-37.71
145.03,-37.71,Melbourne,145.03|-37.71
145.04,-37.71,Melbourne,145.04|-37.71
145.05,-37.71,Melbourne,145.05|-37.71
145.06,-37.71,Melbourne,145.06|-37.71
145.07,-37.71,Melbourne,145.07|-37.71
145.08,-37.71,Melbourne,145.08|-37.71
145.09,-37.71,Melbourne,145.09|-37.71
145.10,-37.71,Melbourne,145.10|-37.71
145.11,-37.71,Melbourne,145.11|-37.71
145.12,-37.71,Melbourne,145.12|-37.71
145.13,-37.71,Melbourne,145.13|-37.71
145.14,-37.71,Melbourne,145.14|-37.71
145.15,-37.71,Melbourne,145.15|-37.71
145.16,-37.71,Melbourne,145.16|-37.71
145.17,-37.71,Melbourne,145.17|-37.71
145.18,-37.71,Melbourne,145.18|-37.71
145.19,-37.71,Melbourne,145.19|-37.71
145.20,-37.71,Melbourne,145.20|-37.71
145.21,-37.71,Melbourne,145.21|-37.71
145.22,-37.71,Melbourne,145.22|-37.71
145.23,-37.71,Melbourne,145.23|-37.71
145.24,-37.71,Melbourne,145.24|-37.71
145.25,-37.71,Melbourne,145.25|-37.71
145.26,-37.71,Melbourne,145.26|-37.71
145.27,-37.71,Melbourne,145.27|-37.71
145.29,-37.71,Melbourne,145.29|-37.71
145.32,-37.71,Melbourne,145.32|-37.71
145.33,-37.71,Melbourne,145.33|-37.71
145.34,-37.71,Melbourne,145.34|-37.71
145.35,-37.71,Melbourne,145.35|-37.71
145.36,-37.71,Melbourne,145.36|-37.71
145.37,-37.71,Melbourne,145.37|-37.71
145.38,-37.71,Melbourne,145.38|-37.71
145.39,-37.71,Melbourne,145.39|-37.71
145.40,-37.71,Melbourne,145.40|-37.71
145.41,-37.71,Melbourne,145.41|-37.71
145.42,-37.71,Melbourne,145.42|-37.71
145.43,-37.71,Melbourne,145.43|-37.71
145.44,-37.71,Melbourne,145.44|-37.71
145.45,-37.71,Melbourne,145.45|-37.71
145.46,-37.71,Melbourne,145.46|-37.71
145.47,-37.71,Melbourne,145.47|-37.71
145.48,-37.71,Melbourne,145.48|-37.71
145.49,-37.71,Melbourne,145.49|-37.71
145.50,-37.71,Melbourne,145.50|-37.71
145.58,-37.71,Melbourne,145.58|-37.71
145.59,-37.71,Melbourne,145.59|-37.71
145.60,-37.71,Melbourne,145.60|-37.71
145.61,-37.71,Melbourne,145.61|-37.71
145.62,-37.71,Melbourne,145.62|-37.71
145.63,-37.71,Melbourne,145.63|-37.71
145.64,-37.71,Melbourne,145.64|-37.71
145.65,-37.71,Melbourne,145.65|-37.71
145.66,-37.71,Melbourne,145.66|-37.71
145.67,-37.71,Melbourne,145.67|-37.71
145.68,-37.71,Melbourne,145.68|-37.71
145.69,-37.71,Melbourne,145.69|-37.71
145.70,-37.71,Melbourne,145.70|-37.71
145.71,-37.71,Melbourne,145.71|-37.71
145.72,-37.71,Melbourne,145.72|-37.71
145.73,-37.71,Melbourne,145.73|-37.71
145.74,-37.71,Melbourne,145.74|-37.71
145.75,-37.71,Melbourne,145.75|-37.71
145.76,-37.71,Melbourne,145.76|-37.71
145.77,-37.71,Melbourne,145.77|-37.71
145.78,-37.71,Melbourne,145.78|-37.71
144.40,-37.70,Bacchus Marsh,144.40|-37.70
144.41,-37.70,Bacchus Marsh,144.41|-37.70
144.42,-37.70,Bacchus Marsh,144.42|-37.70
144.43,-37.70,Bacchus Marsh,144.43|-37.70
144.44,-37.70,Bacchus Marsh,144.44|-37.70
144.45,-37.70,Bacchus Marsh,144.45|-37.70
144.46,-37.70,Bacchus Marsh,144.46|-37.70
144.49,-37.70,Bacchus Marsh,144.49|-37.70
144.50,-37.70,Bacchus Marsh,144.50|-37.70
144.51,-37.70,Bacchus Marsh,144.51|-37.70
144.52,-37.70,Melton,144.52|-37.70
144.53,-37.70,Melton,144.53|-37.70
144.54,-37.70,Melton,144.54|-37.70
144.55,-37.70,Melton,144.55|-37.70
144.56,-37.70,Melton,144.56|-37.70
144.57,-37.70,Melton,144.57|-37.70
144.58,-37.70,Melton,144.58|-37.70
144.59,-37.70,Melton,144.59|-37.70
144.60,-37.70,Melton,144.60|-37.70
144.61,-37.70,Melton,144.61|-37.70
144.62,-37.70,Melton,144.62|-37.70
144.63,-37.70,Melbourne,144.63|-37.70
144.64,-37.70,Melbourne,144.64|-37.70
144.65,-37.70,Melbourne,144.65|-37.70
144.66,-37.70,Melbourne,144.66|-37.70
144.67,-37.70,Melbourne,144.67|-37.70
144.68,-37.70,Melbourne,144.68|-37.70
144.69,-37.70,Melbourne,144.69|-37.70
144.70,-37.70,Melbourne,144.70|-37.70
144.71,-37.70,Melbourne,144.71|-37.70
144.72,-37.70,Melbourne,144.72|-37.70
144.73,-37.70,Melbourne,144.73|-37.70
144.74,-37.70,Melbourne,144.74|-37.70
144.75,-37.70,Melbourne,144.75|-37.70
144.76,-37.70,Melbourne,144.76|-37.70
144.77,-37.70,Melbourne,144.77|-37.70
144.78,-37.70,Melbourne,144.78|-37.70
144.79,-37.70,Melbourne,144.79|-37.70
144.80,-37.70,Melbourne,144.80|-37.70
144.81,-37.70,Melbourne,144.81|-37.70
144.82,-37.70,Melbourne,144.82|-37.70
144.83,-37.70,Melbourne,144.83|-37.70
144.84,-37.70,Melbourne,144.84|-37.70
144.85,-37.70,Melbourne,144.85|-37.70
144.86,-37.70,Melbourne,144.86|-37.70
144.87,-37.70,Melbourne,144.87|-37.70
144.88,-37.70,Melbourne,144.88|-37.70
144.89,-37.70,Melbourne,144.89|-37.70
144.90,-37.70,Melbourne,144.90|-37.70
144.91,-37.70,Melbourne,144.91|-37.70
144.92,-37.70,Melbourne,144.92|-37.70
144.93,-37.70,Melbourne,144.93|-37.70
144.94,-37.70,Melbourne,144.94|-37.70
144.95,-37.70,Melbourne,144.95|-37.70
144.96,-37.70,Melbourne,144.96|-37.70
144.97,-37.70,Melbourne,144.97|-37.70
144.98,-37.70,Melbourne,144.98|-37.70
144.99,-37.70,Melbourne,144.99|-37.70
145.00,-37.70,Melbourne,145.00|-37.70
145.01,-37.70,Melbourne,145.01|-37.70
145.02,-37.70,Melbourne,145.02|-37.70
145.03,-37.70,Melbourne,145.03|-37.70
145.04,-37.70,Melbourne,145.04|-37.70
145.05,-37.70,Melbourne,145.05|-37.70
145.06,-37.70,Melbourne,145.06|-37.70
145.07,-37.70,Melbourne,145.07|-37.70
145.08,-37.70,Melbourne,145.08|-37.70
145.09,-37.70,Melbourne,145.09|-37.70
145.10,-37.70,Melbourne,145.10|-37.70
145.11,-37.70,Melbourne,145.11|-37.70
145.12,-37.70,Melbourne,145.12|-37.70
145.13,-37.70,Melbourne,145.13|-37.70
145.14,-37.70,Melbourne,145.14|-37.70
145.15,-37.70,Melbourne,145.15|-37.70
145.16,-37.70,Melbourne,145.16|-37.70
145.17,-37.70,Melbourne,145.17|-37.70
145.18,-37.70,Melbourne,145.18|-37.70
145.19,-37.70,Melbourne,145.19|-37.70
145.20,-37.70,Melbourne,145.20|-37.70
145.21,-37.70,Melbourne,145.21|-37.70
145.22,-37.70,Melbourne,145.22|-37.70
145.23,-37.70,Melbourne,145.23|-37.70
145.24,-37.70,Melbourne,145.24|-37.70
145.25,-37.70,Melbourne,145.25|-37.70
145.26,-37.70,Melbourne,145.26|-37.70
145.32,-37.70,Melbourne,145.32|-37.70
145.33,-37.70,Melbourne,145.33|-37.70
145.34,-37.70,Melbourne,145.34|-37.70
145.35,-37.70,Melbourne,145.35|-37.70
145.36,-37.70,Melbourne,145.36|-37.70
145.37,-37.70,Melbourne,145.37|-37.70
145.38,-37.70,Melbourne,145.38|-37.70
145.39,-37.70,Melbourne,145.39|-37.70
145.40,-37.70,Melbourne,145.40|-37.70
145.41,-37.70,Melbourne,145.41|-37.70
145.42,-37.70,Melbourne,145.42|-37.70
145.43,-37.70,Melbourne,145.43|-37.70
145.44,-37.70,Melbourne,145.44|-37.70
145.45,-37.70,Melbourne,145.45|-37.70
145.46,-37.70,Melbourne,145.46|-37.70
145.47,-37.70,Melbourne,145.47|-37.70
145.48,-37.70,Melbourne,145.48|-37.70
145.49,-37.70,Melbourne,145.49|-37.70
145.50,-37.70,Melbourne,145.50|-37.70
145.58,-37.70,Melbourne,145.58|-37.70
145.59,-37.70,Melbourne,145.59|-37.70
145.60,-37.70,Melbourne,145.60|-37.70
145.61,-37.70,Melbourne,145.61|-37.70
145.62,-37.70,Melbourne,145.62|-37.70
145.63,-37.70,Melbourne,145.63|-37.70
145.64,-37.70,Melbourne,145.64|-37.70
145.65,-37.70,Melbourne,145.65|-37.70
145.66,-37.70,Melbourne,145.66|-37.70
145.67,-37.70,Melbourne,145.67|-37.70
145.68,-37.70,Melbourne,145.68|-37.70
145.69,-37.70,Melbourne,145.69|-37.70
145.70,-37.70,Melbourne,145.70|-37.70
145.71,-37.70,Melbourne,145.71|-37.70
145.72,-37.70,Melbourne,145.72|-37.70
145.73,-37.70,Melbourne,145.73|-37.70
145.74,-37.70,Melbourne,145.74|-37.70
145.75,-37.70,Melbourne,145.75|-37.70
145.76,-37.70,Melbourne,145.76|-37.70
145.77,-37.70,Melbourne,145.77|-37.70
145.78,-37.70,Melbourne,145.78|-37.70
145.79,-37.70,Melbourne,145.79|-37.70
144.38,-37.69,Bacchus Marsh,144.38|-37.69
144.39,-37.69,Bacchus Marsh,144.39|-37.69
144.40,-37.69,Bacchus Marsh,144.40|-37.69
144.41,-37.69,Bacchus Marsh,144.41|-37.69
144.42,-37.69,Bacchus Marsh,144.42|-37.69
144.43,-37.69,Bacchus Marsh,144.43|-37.69
144.44,-37.69,Bacchus Marsh,144.44|-37.69
144.45,-37.69,Bacchus Marsh,144.45|-37.69
144.46,-37.69,Bacchus Marsh,144.46|-37.69
144.47,-37.69,Bacchus Marsh,144.47|-37.69
144.48,-37.69,Bacchus Marsh,144.48|-37.69
144.49,-37.69,Bacchus Marsh,144.49|-37.69
144.50,-37.69,Bacchus Marsh,144.50|-37.69
144.51,-37.69,Bacchus Marsh,144.51|-37.69
144.52,-37.69,Melton,144.52|-37.69
144.53,-37.69,Melton,144.53|-37.69
144.54,-37.69,Melton,144.54|-37.69
144.55,-37.69,Melton,144.55|-37.69
144.56,-37.69,Melton,144.56|-37.69
144.57,-37.69,Melton,144.57|-37.69
144.58,-37.69,Melton,144.58|-37.69
144.59,-37.69,Melton,144.59|-37.69
144.60,-37.69,Melton,144.60|-37.69
144.61,-37.69,Melton,144.61|-37.69
144.62,-37.69,Melton,144.62|-37.69
144.63,-37.69,Melbourne,144.63|-37.69
144.64,-37.69,Melbourne,144.64|-37.69
144.65,-37.69,Melbourne,144.65|-37.69
144.66,-37.69,Melbourne,144.66|-37.69
144.67,-37.69,Melbourne,144.67|-37.69
144.68,-37.69,Melbourne,144.68|-37.69
144.69,-37.69,Melbourne,144.69|-37.69
144.70,-37.69,Melbourne,144.70|-37.69
144.71,-37.69,Melbourne,144.71|-37.69
144.72,-37.69,Melbourne,144.72|-37.69
144.73,-37.69,Melbourne,144.73|-37.69
144.74,-37.69,Melbourne,144.74|-37.69
144.75,-37.69,Melbourne,144.75|-37.69
144.76,-37.69,Melbourne,144.76|-37.69
144.77,-37.69,Melbourne,144.77|-37.69
144.78,-37.69,Melbourne,144.78|-37.69
144.79,-37.69,Melbourne,144.79|-37.69
144.80,-37.69,Melbourne,144.80|-37.69
144.81,-37.69,Melbourne,144.81|-37.69
144.82,-37.69,Melbourne,144.82|-37.69
144.83,-37.69,Melbourne,144.83|-37.69
144.84,-37.69,Melbourne,144.84|-37.69
144.85,-37.69,Melbourne,144.85|-37.69
144.86,-37.69,Melbourne,144.86|-37.69
144.87,-37.69,Melbourne,144.87|-37.69
144.88,-37.69,Melbourne,144.88|-37.69
144.89,-37.69,Melbourne,144.89|-37.69
144.90,-37.69,Melbourne,144.90|-37.69
144.91,-37.69,Melbourne,144.91|-37.69
144.92,-37.69,Melbourne,144.92|-37.69
144.93,-37.69,Melbourne,144.93|-37.69
144.94,-37.69,Melbourne,144.94|-37.69
144.95,-37.69,Melbourne,144.95|-37.69
144.96,-37.69,Melbourne,144.96|-37.69
144.97,-37.69,Melbourne,144.97|-37.69
144.98,-37.69,Melbourne,144.98|-37.69
144.99,-37.69,Melbourne,144.99|-37.69
145.00,-37.69,Melbourne,145.00|-37.69
145.01,-37.69,Melbourne,145.01|-37.69
145.02,-37.69,Melbourne,145.02|-37.69
145.03,-37.69,Melbourne,145.03|-37.69
145.04,-37.69,Melbourne,145.04|-37.69
145.05,-37.69,Melbourne,145.05|-37.69
145.06,-37.69,Melbourne,145.06|-37.69
145.07,-37.69,Melbourne,145.07|-37.69
145.08,-37.69,Melbourne,145.08|-37.69
145.09,-37.69,Melbourne,145.09|-37.69
145.10,-37.69,Melbourne,145.10|-37.69
145.11,-37.69,Melbourne,145.11|-37.69
145.12,-37.69,Melbourne,145.12|-37.69
145.13,-37.69,Melbourne,145.13|-37.69
145.14,-37.69,Melbourne,145.14|-37.69
145.15,-37.69,Melbourne,145.15|-37.69
145.16,-37.69,Melbourne,145.16|-37.69
145.17,-37.69,Melbourne,145.17|-37.69
145.18,-37.69,Melbourne,145.18|-37.69
145.19,-37.69,Melbourne,145.19|-37.69
145.20,-37.69,Melbourne,145.20|-37.69
145.21,-37.69,Melbourne,145.21|-37.69
145.22,-37.69,Melbourne,145.22|-37.69
145.23,-37.69,Melbourne,145.23|-37.69
145.24,-37.69,Melbourne,145.24|-37.69
145.25,-37.69,Melbourne,145.25|-37.69
145.26,-37.69,Melbourne,145.26|-37.69
145.34,-37.69,Melbourne,145.34|-37.69
145.35,-37.69,Melbourne,145.35|-37.69
145.36,-37.69,Melbourne,145.36|-37.69
145.37,-37.69,Melbourne,145.37|-37.69
145.38,-37.69,Melbourne,145.38|-37.69
145.39,-37.69,Melbourne,145.39|-37.69
145.40,-37.69,Melbourne,145.40|-37.69
145.41,-37.69,Melbourne,145.41|-37.69
145.42,-37.69,Melbourne,145.42|-37.69
145.43,-37.69,Melbourne,145.43|-37.69
145.44,-37.69,Melbourne,145.44|-37.69
145.45,-37.69,Melbourne,145.45|-37.69
145.46,-37.69,Melbourne,145.46|-37.69
145.47,-37.69,Melbourne,145.47|-37.69
145.48,-37.69,Melbourne,145.48|-37.69
145.49,-37.69,Melbourne,145.49|-37.69
145.59,-37.69,Melbourne,145.59|-37.69
145.60,-37.69,Melbourne,145.60|-37.69
145.61,-37.69,Melbourne,145.61|-37.69
145.62,-37.69,Melbourne,145.62|-37.69
145.63,-37.69,Melbourne,145.63|-37.69
145.64,-37.69,Melbourne,145.64|-37.69
145.65,-37.69,Melbourne,145.65|-37.69
145.66,-37.69,Melbourne,145.66|-37.69
145.67,-37.69,Melbourne,145.67|-37.69
145.68,-37.69,Melbourne,145.68|-37.69
